fold,seed,epoch,training_loss,internal_validation_loss,improved
fold_5,20260829,29,0.49627529713842605,0.5701327439277403,False
fold_5,20260829,30,0.4943924254841275,0.5027262645383035,True
fold_5,20260829,31,0.48868372837702434,0.5685571893568961,False
fold_5,20260829,32,0.4744631316926744,0.6170719823529643,False
fold_5,20260829,33,0.4571441650390625,0.5913092763193192,False
fold_5,20260829,34,0.46233562959565055,0.6780139861568328,False
fold_5,20260829,35,0.47274915708435905,0.5107070669051139,False
fold_5,20260829,36,0.43195116387473215,0.5272502418487303,False
fold_5,20260829,37,0.43724070191383363,0.5743189684806331,False
fold_5,20260829,38,0.4343092011080848,0.5601624981049569,False
fold_5,20260829,39,0.41539522674348617,0.5720776896322927,False
fold_5,20260829,40,0.43063956101735434,0.574292448259169,False
fold_5,20260829,41,0.43709447648790145,0.5833770882698798,False
fold_5,20260829,42,0.4329886588785383,0.5070409563279921,False
fold_5,20260830,1,0.6932421922683716,0.6851970861035008,True
fold_5,20260830,2,0.6853999548488193,0.6711589386386256,True
fold_5,20260830,3,0.6693420039282905,0.6335164058593011,True
fold_5,20260830,4,0.6590239140722487,0.6338349638446685,False
fold_5,20260830,5,0.6487659719255235,0.6113495634448144,True
fold_5,20260830,6,0.6431147456169128,0.6048126547567306,True
fold_5,20260830,7,0.6327404750718011,0.5997347774044159,True
fold_5,20260830,8,0.6209901968638102,0.5799503057233749,True
fold_5,20260830,9,0.617228733168708,0.5696156467160871,True
fold_5,20260830,10,0.6083136638005574,0.5483262846546788,True
fold_5,20260830,11,0.5846832434336344,0.5651626298504491,False
fold_5,20260830,12,0.5975227905644311,0.5555826175597406,False
fold_5,20260830,13,0.5759317013952467,0.5542301727879432,False
fold_5,20260830,14,0.5523737695482042,0.519969807517144,True
fold_5,20260830,15,0.533695004383723,0.5985825657844543,False
fold_5,20260830,16,0.5261142743958367,0.509628503553329,True
fold_5,20260830,17,0.5073848936292861,0.5416416737341112,False
fold_5,20260830,18,0.49042332768440244,0.6245381639849755,False
fold_5,20260830,19,0.5286787271499633,0.519564845869618,False
fold_5,20260830,20,0.477178680896759,0.5229071532526324,False
fold_5,20260830,21,0.48251973655488756,0.519407776094252,False
fold_5,20260830,22,0.4680363575617472,0.49410808663214406,True
fold_5,20260830,23,0.4675231105751462,0.5118959584543782,False
fold_5,20260830,24,0.45969867441389295,0.5181313733900746,False
fold_5,20260830,25,0.4544174485736423,0.5391794962267722,False
fold_5,20260830,26,0.4370656993654039,0.5595032380473229,False
fold_5,20260830,27,0.43304301500320436,0.5142915133507021,False
fold_5,20260830,28,0.447213649087482,0.5136219743759401,False
fold_5,20260830,29,0.41778542002042135,0.5044061060874693,False
fold_5,20260830,30,0.40114258262846203,0.5652386642271473,False
fold_5,20260830,31,0.4093086623483234,0.5088201242108499,False
fold_5,20260830,32,0.3916272375318739,0.5666453646075341,False
fold_5,20260830,33,0.38703269296222265,0.5544693027773211,False
fold_5,20260830,34,0.4668205055925581,0.5343467400920007,False
fold_5,20260831,1,0.6936045779122246,0.680766019128984,True
fold_5,20260831,2,0.681392142507765,0.6622866449817535,True
fold_5,20260831,3,0.6694004959530301,0.6472225766028127,True
fold_5,20260831,4,0.6572819179958768,0.6354221893895057,True
fold_5,20260831,5,0.6415842639075385,0.6240718903080109,True
fold_5,20260831,6,0.6348105510075887,0.5937649607658386,True
fold_5,20260831,7,0.6226694517665439,0.607943219523276,False
fold_5,20260831,8,0.6154883609877693,0.5798413407418036,True
fold_5,20260831,9,0.6198882977167766,0.5991606808477833,False
fold_5,20260831,10,0.6099768930011326,0.6133062820280751,False
fold_5,20260831,11,0.6044536431630453,0.5902257004091817,False
fold_5,20260831,12,0.5920815600289239,0.575626059885948,True
fold_5,20260831,13,0.6203347126642863,0.6349824657363277,False
fold_5,20260831,14,0.6110098838806153,0.6106883595066686,False
fold_5,20260831,15,0.5825593809286753,0.5866182081161007,False
fold_5,20260831,16,0.5974623865551418,0.5825919970389335,False
fold_5,20260831,17,0.6136162592305078,0.5822567055302281,False
fold_5,20260831,18,0.5948137005170187,0.5620956978490276,True
fold_5,20260831,19,0.5452284653981526,0.5428725038805315,True
fold_5,20260831,20,0.5357629948192173,0.560144264851847,False
fold_5,20260831,21,0.5293188307020399,0.5652827312869411,False
fold_5,20260831,22,0.5151678641637166,0.5530621832416903,False
fold_5,20260831,23,0.5365687284204695,0.5408419601378902,True
fold_5,20260831,24,0.5198403120040893,0.5818522937836186,False
fold_5,20260831,25,0.4902226037449307,0.5823854554084039,False
fold_5,20260831,26,0.4987547682391273,0.5566594927541672,False
fold_5,20260831,27,0.4831047667397393,0.5846969716010555,False
fold_5,20260831,28,0.46937886675198875,0.612723458197809,False
fold_5,20260831,29,0.47455017964045204,0.5639461490415758,False
fold_5,20260831,30,0.4638493729962243,0.5735439754301502,False
fold_5,20260831,31,0.4452702542146047,0.5610035600200776,False
fold_5,20260831,32,0.47061474985546536,0.5595028035102352,False
fold_5,20260831,33,0.46725166506237453,0.55729930439303,False
fold_5,20260831,34,0.4331043779850006,0.5797371729727714,False
fold_5,20260831,35,0.4604030079311795,0.5541712372533737,False
