sample_id,nhle_list_entry,geographic_group_id,terrain_provenance_id,survey_year,source_resolution_m,processing_version,patch_size_m,acquisition_status,raw_qa_status,representation_qa_status,representations,qa_status,raw_sha256,patch_sha256,processed_sha256,cross_cell,overlap_group_id
E001P-004c14bbcf5c,1016825,BNG_100KM_E3_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,80d4c62d1af577793f89ce4f1859f29b280d8eb57a5c8bebf06fa12a7d1e68ba,260c3fd20369442988c3bb93b155fa2ba202388f753b20c52fd5d996e7f61d83,261071e19056ef3d2ba42f68c635ffcc9a2c9b0198b7780ec35e0e9d765466a5,False,
E001P-02cd97c70290,1007352,BNG_100KM_E3_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,d39ed10a6a865a87de6d7c3b869797701f06091e9d0b0fd31a326dfcfaddd7c3,c5368215962add111618164165587963f1be46985a3a4eae34ec303e22cbf851,b9ef367d087a6ad25009a6f07c770ddc7bf12d0528633b69553efb891e5591dc,False,
E001P-032894b74d2c,1009113,BNG_100KM_E3_N4,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,339981d51d0deb846557e24f2bef0c8cb147ec2fd830d6682d4cadb6e535626a,01cfccdf248ff4dccdb73fdac216c337b16814f8f97f0982ce6f69227579150f,631d8a77bdea8bfa446e57613337f1865aaba820dc06281b13c25e4b9e431443,False,
E001P-034ad4361818,1007604,BNG_100KM_E3_N5,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,79fba4f443e879ed7d6cda9967dbcd84f44c0c3926bad80b90cc49f919f6d6f6,1839049b4a054510ff3421ec5795a5cd338797d5ac418cd1a8d6da2c95de687c,0ef646d891cb87b241e520b00e124a42eb9b5ebb88d02197001467c2ed7394dc,False,
E001P-0391c71dfabf,1013144,BNG_100KM_E6_N1,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,c791a57df3a0974292c2f8651b1e8981f864b34c74e95d3f91d8e7ab2c50ff80,1ce6419d3a8971654d785de56370d222309c92f6fc8837c8aea090c71fb083d5,843d4af6cbbcbe4e86da244d6a274c4047f30d4206c4f978e1404f3f0d294a5d,False,
E001P-03e6bb61208b,1004414,BNG_100KM_E2_N0,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,9bb3f0195a701670808cd7040e21363e310ea81910b366b6da8ffd6bdbc51d74,2261a4d2b5d140b8ba05841929281b5913982de3c0a6f88a1278f16c36541346,d5fe505034c4f90528580809737e7c9c09ae955cf95e4a09055a3ce9143b1dc9,False,
E001P-058d5d949c4c,1015205,BNG_100KM_E4_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,74c7f351e7e31f7d5394814d41d36256c3d2fe4efc2aafd40f65e563c9b5ce8e,e3c9a04ba7e321d4bc0d9172a80f910e174a9ad96126e3d416d823de3ec03279,e6becfdeeeffc946e21ed58af7a5500945077963996290e745ab7732a0ac88d0,False,
E001P-06c86e74d40a,1017975,BNG_100KM_E2_N1,EAP-a800a13742ee,2022,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,78e94b02d997cf39591f7e52b12c97a2ca1cf0c2a0ac9aaa4d0ffabd02fcb7f4,054ca1236b9d8155f31c1e333fd38fa25a34095282ca0f8ce36107d10d409d78,9274ddfb24ab6e855d5e26b8cc7e8b5bf0d6a27bc14f8853870ddc3e5e9ffcc3,False,
E001P-07f09ec5d10e,1013406,BNG_100KM_E5_N0,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,2968922fea4b5a0d7991cdb67d83b7170e1138a8459f94b6fb1b38c2facfd984,59780c7dca31eac5ac00296fadcf9f797278ef3d43b4c383915c44c9e9cc7c2e,041bf6e5bf62709fe3f9e4acbe85d9f8bf8bbf10bff09f6f8ec513d63ef0b18e,False,E001O-bfb367ad9636
E001P-0922b5ae5836,1007533,BNG_100KM_E4_N4,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,d3af2d2eaadb562bccdd9979b69a9fd75c4a01aaa178faa1daba680ac187faf1,3fe37e590e83deedfdc6856f46c4cfaf09a586789fa58353b2f1adc2906bc93f,49849382d88760f66b699cda37802f4fd9a3049d645dc7ffd05803b5dc4c54e3,False,
E001P-09ba26473d2a,1013883,BNG_100KM_E5_N1,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,1318c4b639442ff833c12855679ce3d36c2249800a57cc710c8ab36a6643db61,3e808e5c73a15f87d4ad4f90e7af8438e5ee77adf0f2c581d062d6e9b6f4f930,f97079f74682f532963dc1b7878aa1937111c6d05c5a4c93c0fcc4a3c7729c14,False,
E001P-09fae9b51dad,1011280,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,6a6456ef92b33676549cb376b0ab8366125a0fda2f7df0f86c63b65781ffd5d1,10528d47c95ebeeb15d4e34610ae75fad17033d6bc4a7d1f15d5275e2daeea70,329e32deaef78f4dc47930855077681e033a45ce71c493e3e1395eb9e547946e,False,
E001P-0a2f9ca4f569,1009428,BNG_100KM_E5_N2,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,0bde027b6d6116358c8512fc5f5693395843c49f248243d8e472284a7e1bc571,2bd623e8d786f66cde37f122651136d768c8aeb43fffe58847d720dc5ff53d8a,5bae64af1170c5621b9f0c12a3ca1726dff7dca227c03a6e542f0ec902c55c70,False,
E001P-0a3bf5c088b1,1016009,BNG_100KM_E4_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,04217325d896a41798fbee12ac7486603d90010ecdd8ca88ce8d87fd0e3263f1,e77c19b129e49e9c845edf5a5c6c513f366100fae1a57904cfa6ffc220b1d9c4,ef23bc9587401d99843f10ea1f81fbf13e79a04e9e9eb10f8df587d4dbe6ee19,False,
E001P-0a8912b5d0ed,1017084,BNG_100KM_E3_N2,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,5bf33a54e8242ba0ad57f5af95d14e40ec9434791e9390c2cc08b9f6ea66f622,3df91d47f54200e13555ad288a4528e7031fbb9223ab5a6a90110b1c9f67faf2,cdaa672848e262d3c1d79ffde78c0538648d0c809e6b9bf4b5995b6413cfdc15,False,
E001P-0ce54cd450a2,1010634,BNG_100KM_E2_N0,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,a8838a4a5a78dfe19148a63f67ec0b51fad41cf96684a84fafbd89d9c31ab95f,36514cf0de9f0584cbdb8bf5e069603cebd8b9b0472dc4c989bd58b67ae40892,957c5c263804b30daeccebc8d5929553ddde98f94696ea8d5b4ae57bea1f6c0c,False,E001O-68b0520bfa4a
E001P-0d9fb24a2f72,1013389,BNG_100KM_E3_N5,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,0179c3945c9f6c6243f6afd85d667c23fbb10bc9a3a52a9854807722c837d15e,d076e37e61ed101eae02975b593dd1cbb4d5a6dc73be5a4c0488efc81e65ef05,25d10333f5572a365c8dc42c5ec5f5eb16ad99010ad447d657fa784605e51112,False,
E001P-0eeea3cc07c3,1021231,BNG_100KM_E2_N1,EAP-a800a13742ee,2022,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,535987f819b8163918e1600e211d5d6679861d05654f532d952774bfeb1f68ae,744e66fe54e17048f0804cddc16398b77d91fe19036ec459bf21887ab5f00c8f,23f2c3d6284945b527c9d3a13961c07b3032eb85043a2667927c786362afa72b,False,
E001P-0f3564596a0f,1016664,BNG_100KM_E3_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,11a2a601ebd6af163e2c8dadf2cdc1cf3660b3ae3b09818010439c81283ae346,a041915678a1d093465e7997eb6beb76654fc9c62bf7a1bac20324628f7ac940,3630cd6110dd2fc5112938dd0a249549cb414b56e9c941738186d63442baa69b,False,
E001P-10e5cdeedaa8,1016298,BNG_100KM_E3_N1,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,47f2129ab286a27e4c20cdd601fe15ca98f2f4651437bdb0d54e4451eee1a760,0d25fa497fcc25147ea22071eb3f76affbb88b2d11de776f945428d7c2477817,9b1a4167dc1da26fc60d7435742291e3f93f12da643841b3dd03fee89796860c,False,
E001P-10e8a158d0c4,1013990,BNG_100KM_E5_N4,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,3add1744b715e15fe3b5294e0ca9c802291f6a7768480fe19949e3d6a953af89,aad11680f20e37848121802db5eafb4fc3a6e1e2ec27d9403c4238e3e74e3062,e2c61538fadad3cdc50d4fecd220e3363656c0204f5f313c4ee7b5c3afffe9b4,False,
E001P-1107432db51f,1009743,BNG_100KM_E3_N1,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,b8f8be3212579edd3fdb3e790f1acfaa5afc3ab04a32169503514098d660691e,153ebe9a26558eea164ca26685d9a949b13853570ea6ee314c3434a991f09539,816bcd9df364a355b4f9b95259c46ac7153e923fb7088f4b9e2ce5fa66628cd2,False,
E001P-130f030b649f,1019247,BNG_100KM_E5_N0,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,c2a74e9e5ccd1c41c218e390036fa52d2f532034cb785a629e28f44841423e68,222f699fe4863f56daaa73ba3e4ecab60a2caf05c8d2ae89bc48a14b1eeb7e20,b0caabf0ce04ab824420426d9fad568cc01858ccb37a1e32f943e02edd5011de,False,
E001P-13259cdbf785,1008056,BNG_100KM_E4_N3,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,0a8558cd73f845a606ec75b88e5ac88367c9afcb7ee7541d1236373d42d78fb9,32a6f84b968df21796cdcea672493a8b36ed1cda7f7230c3582c757df9417674,d1af9cd39967d5949d4dcf4742da94eebb47c673be830540bd8cf3d75f24eb5c,False,
E001P-15f40e5ee9a0,1007877,BNG_100KM_E5_N1,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,c87e62579f950fcfca3db9d1a88cf1edd972f39c179ea3349e80580615dba8c2,58396f4f4b4af128d0fe1900271bbba559241639b6cc39bb6ee31b15ca2f2bde,8d0dca2d8b6b3dfa9cc3bb22c77962445c0e6927b6e3d0cbb5cd5cf1f023915b,False,
E001P-17551bc1f077,1015337,BNG_100KM_E3_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,8a1415004e72617af8644c451cc118ae93834a1cfcc57f0cd6108ffea25ffecb,940c2962e9b4b455f804981eb07ae43ab3b53c44c5cb0a7786f3754661cb890d,00ffa7ae8d19e48c1220eea6115cab14de3bdcd1aa5411b8b455ab6ada0f7704,False,
E001P-1a00bdef6714,1008137,BNG_100KM_E5_N4,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,4c3d469f5514d95a6ac29d293a492cb22a17dc9a2adde588ba51f9b6e40f99cd,b26d316ae0e27669b208be5c2afc20da2b0a588b62d5a249d25c01f87f61fd1b,9c641ab46c392f0f8ceddc23107e1377bfa23e5668b0ddb8c13a00b6a9ac2056,False,
E001P-1acd41dcaa9f,1018160,BNG_100KM_E4_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,6903ec8f8dba951e70091aacdebb0d9a439c9394893513c90722a86e8b2c8732,7d893fe9ef3f30003df2dfde1c9509e4159fec11233ad25ebd0e1c4c0652dd4b,9c017d7f34e96ca90e5d48fdbc11a7579c62d42c183b0e38ae717d8ffd09652d,False,
E001P-1bba9e201f5e,1008910,BNG_100KM_E3_N4,EAP-a800a13742ee,2022,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,e1a2ef0ee413bd55a3cd5cf4e86f3a49bc27b6882837ced69c1fb3ea173d714b,ae2ec03d941397ecc9b3f50973374fcdae957cf83242d1af9ea02b4906721aab,47f4292ea66e546c8a07cd0a85821bc5ed6d767f5414956b1c0352784f2fad70,False,E001O-0157ec1605ec
E001P-1d05935be556,1010200,BNG_100KM_E4_N2,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,9fe355525696a64586dcc22f980d1c2e1d685a0d54aad5bc769a17a803c4410e,4856490940c752924cb7271e0456c27447eafbde24bfa658be72e73c45bc1db8,83a20d6ce444b924cfa8a47dd1f05af5ca5c2790847d26b7509abaa461e77f9f,False,
E001P-1dfaf16a1f91,1012058,BNG_100KM_E4_N3,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,c0d6819ead7957c025d2bdc5636215ceb596148cc6a793a489bc1fc1e2777109,15c17e9038294e5e51e75cc7f926524fbb9e4b94b75ecffa29186160a3d55a37,363cb3a59c66a146059f0102e13eef8ab9af11c8fa6bd1f2eafc95a15841dbef,False,
E001P-2068fb52a8d8,1016222,BNG_100KM_E2_N1,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,5f4c186d0fd467f7bb13c6756f1887eac987592242c6803df07999790c684e2b,fc1aae7d1498f65e15cc1f9db011bed6384ea86cc3739d5fe037be40a764c9f4,e8b887d11a208c0be7a4d48f8327d6c64a212ae8f9a31f0cab9ccf639eacb315,False,
E001P-21d2bc912174,1021129,BNG_100KM_E5_N3,EAP-8e32eccbc87e,2017,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,4dc1732ead7cc140be63b342456b58c8905275f9414ae87f72bb3a9d346ef656,32e26fd436c6725c3866b37faeb760711bda046e44ed5b23d32934ce18d304ed,34da370367d927b8f6203bbf26f2c14b04830a0f321d4969b054630f56adb10b,False,
E001P-25027836e936,1008812,BNG_100KM_E4_N0,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,2577fc24f1cd502c6542fd612fdf743177fef7a50fa02a6dbc1a7a97b1d26201,c7437eb7b3a5ec5cf45bc3163ae3780c0ec54be8713ea6f89cf6a967d61b977b,4bf64ed3578413af498f8b3e5f0043924afd4a8df83c267aff17aa461a8eace7,False,
E001P-254bf6047f5d,1015435,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,835fbea27ae69f74ac02b57ad96a11a60bc0e84c046e428f703175d1b2e46388,6c1b45a8cf2b9043aeed10051e140b4de6202722502fdd376cb035501724249b,2979cc0f24359fffc349720a5dab55edc48495f175a2bc087f59a89dbe549d10,False,
E001P-256e3ab7773a,1011276,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,819307b3427338c66d70d335ac81511638063996c201b158832605a9314232a2,e80ea0bfdedcf96c188ef837a6485fafcdfd9cb326fae7535cce1824d96e1acf,c021614043be2dda728bf3f83336749bce60ce9616869be711a2a0fa9c3ee97b,False,
E001P-25e1a665183b,1014947,BNG_100KM_E5_N1,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,52e8c04c8465aa72722c02865e5b8b6c5020470579d11ecf729d7431b0e99477,cd98c661bf544e330e1fc84b2ac83e4323989a95d8f5547960c1bb8921b60b91,ade15a81fc79b063d7031284da968bcd430a45e716ef8e88d0fc495190d80cac,False,
E001P-2651ce5e9a62,1007305,BNG_100KM_E1_N0,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,aa72f0a93f59902a092a766106ed5aabf1f0a788e2ca3af58b028a48817873ed,3aacb7933378edec356eccc03aef8655b1e81ef83d16c8fe235f1d66c128b34e,20f7e192b7680c4905185eb9e3a9826d58a4e09febe9649356aa17d5aa7b7abd,True,
E001P-26afcc3dc112,1011975,BNG_100KM_E4_N5,EAP-4f02812edece,2016,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,413ac5cd3a408b7fc9760f56363a3019e3df69727c44f219759549c784f343e8,65b0fc2aa5d8cfe8c68356dc11d059a7de33c2eef7fc2a66a52473ff7ab713b1,9a8e4e82d86c48be7698e8410343fb282f5bd77d505da86b6f4a74dbbde542f1,False,
E001P-26d122ea5984,1018531,BNG_100KM_E3_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,a5509e074c493be9e76dc4368fd54d719b6e3e05c1400742d0fca13e3ffa5390,3f825998f9def0b84b4a4d4cb7992d7373e47ae7091e316d6078fed21ccc89bd,956a9125172845bad442ae1945fdcc915919a210b3a16900a27d264e26f20325,False,
E001P-2718e6db8f18,1020734,BNG_100KM_E3_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,495e4bbba99c4749c6142e406147f405c4ee520655157afd9caf95bac2a95699,644a1560ba1750dda96d28fef4e9214c2f492e8f899d81619bdaad560a8e89a1,334a70ba3e5f935b810c096ce36da607fd80eee7e8b7ab9c97c251fe06a3796c,False,
E001P-2770bd1727d5,1015259,BNG_100KM_E5_N2,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,41b123b8a43d8718de1a841f452e94c18b0e8b7530da8d2c352e61a7cbdbc882,119683e4fb3af411feb989d8b760b7a20ba6ff810e9a0b1a38a5d4fa05d45597,b5377b14d5a7cc2396a64fa41732ea12a1d292466404b3470ed621c0df4873c9,False,
E001P-277f2234f0b6,1014540,BNG_100KM_E3_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,8440cc5f6d43b787358256bc655419981e612326c350250426eb04271f2e1f49,721c0e6ef4e629204094e063c7ea6defd5feb5b0c37903784b485687d577052a,5de47973d214467da69ac60a1e5f5d4a0aa367fc229805bc891dfcaf9945557a,False,
E001P-291a61777d19,1011517,BNG_100KM_E3_N5,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,eb32af30a3892eb6e43a4e95c646e78f2cc75a3ead19be2769b5994ae3855f22,4bedc1b34a687b0d2a06b44fc82c6f46468fc5d3825dc40fefe0d1522558ae39,1cc93f4102a4dc3046e6869b4255aacba4a8525bbdd16448b7b6ccfd8f97d9db,False,
E001P-2cb9af32abbb,1007577,BNG_100KM_E3_N5,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,a0bac126e511c7e611417f40244176e480b206a3e2eb4c64822498817b90dc5b,1e80727f733da448bc71de88a9f41e7fa659559c0c3247eb5731dfdaa0df3303,e5d0283955fbeac5c1053b4f60f0647bedccec1edfe44f9dbfad8e13edbfc0fc,False,
E001P-2e4fd3b6d133,1014830,BNG_100KM_E3_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,97c969230df5fec37becd553f03cb42ecf1d01e273aecf2388c3673fdbd9f47c,8bf272308535c2cf8e7917a40e67b678e9ec4d668d9a7169e36aff734cbaf408,663942f005f938110d7e937fd18be228fa48758705ff752927922d64a324ef9a,False,
E001P-2e54caba2058,1010381,BNG_100KM_E4_N3,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,73e6fb53de5ea422c5d2a2bd511b96548a02a9ab990965e88aa8192fd94852cc,faa6940a848b05101165ac597b687eb96f13d8db1d4f6f2719b29d6346c39222,6f7c9bd9b361fb3b55bde4299630b304576fa24e20a1222f64fbbc03e2c0a3ab,False,
E001P-310412ced3d4,1015012,BNG_100KM_E5_N2,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,990098937a40c1fb8be1978df3c28ac8d8c10536f1e0ce78ac1afab0916c8f40,0ce835031db47dada79020fbb1546a37ceacd310ea587c004112024888f672d6,a031a077d44968986598334855b17d3203ca29d1da9dc163e6092ce58c33251f,False,
E001P-31104727ee3a,1013390,BNG_100KM_E3_N5,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,49f2b33b60113c4c3ce10d76b23b917a6d0d24e361bdabc93ef18097e6ad1066,f32c64d71d6fb026ecc436f4b543c3ffdea33bd6a67d1fec75d871d5871fe762,88f1bf5c34ab4bf430c745fce5386f1d917447f311974ee32a22dc9bf81ec011,False,
E001P-3147b27a3ecf,1017964,BNG_100KM_E2_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,8b820aa6304dc673f8f7045c31d866016cc2b5ee33e76ec5b38da8ef935dcff8,f8b0b736ef4dd1f979869ad0055f61c7d13eb22c05ae2e2c1f61a720b1278aca,c73465acbfa42c2fd151ab9e6793ecd4f1155d12c1622bacf8f37f8d067ee1ec,False,
E001P-31b2f81982e0,1015140,BNG_100KM_E2_N1,EAP-a800a13742ee,2022,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,7245b34f1e3cec51f7d839b0f9cd6c6a7ec3b3eb76de2434ad2078e97e8eeb72,e4dfd0e9e630efc05a0b002588bcd1de79d04532c018e5a243f7fb7792cabbf2,a210ab89c17c6f5ba4d971a25543cdc0664d13cb2e44fae312c7172bd11c4d7f,False,
E001P-31c28507c037,1008688,BNG_100KM_E6_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,f77e019ab97d9789125de2eb2a3e79c47620fb9d19f813770b5fcc6efb54447f,685a696b28742d6efd82a12adbc78dbca4ed0b3b525a8ffb7a2dc33de60f57b7,971248b555fd517fada971dc7331da95fb586ac94e77efc3ea5d06554bddb9ff,False,
E001P-327fe36b44b4,1015790,BNG_100KM_E4_N1,EAP-8e32eccbc87e,2017,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,dc2852d7f4401deff40bd7fb1e4605b7b7a9ad1c02ba3070cecb9937f7443670,cb1bf58268e9679f4227b429f67b46eda45fd628d359bac7c5e1374c07a55027,cb5458f87dd0c86c517a20867d9bd7b0b2dd20dc2cc7beb655818d108a7b8beb,True,
E001P-331e36a101ea,1013287,BNG_100KM_E4_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,3b0f13fa34b701b60b5bc1df812036c1af8ab2e7ea0a35a2430c3c06088e196c,100c3e708eede835e692face20239d2f1156361323892ebb893dbdba17e25d92,518e8036f07ace6ab13840bc5bd52b347ac8879a239f57d7c581c2a61bfab17d,False,
E001P-33e202f97569,1011275,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,e792ef325984b4f18fb46e324620c1507cee1e2bd2437999af2d41804dba24dd,ac2f73b946f0142a75ff9b532c51f57631a88217ca00fb27f64981814a569cb7,4d8ee1c6efecfe4f42ee84c381f6b5743d3a92e516f56404f0b33734034be476,False,
E001P-3436e9c3a0e3,1009036,BNG_100KM_E4_N1,EAP-8e32eccbc87e,2017,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,b316eaa860f8175125881e2a4a31ff43f225ff004b4e08c12a1a443f31ae8600,72887eff471acbfbd5d031816a44c8a517aa8f1a58c99f9026e6676ed649a181,c3741c2fded751e6b6de955fa8dd85c5ad4b1e7b8a8ee7b5a7c67305b501ad17,False,
E001P-34772b4967d0,1011282,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,c425b6efe20b320a57159687be0027e976177f70d5dc5159c6ed76e0cde29f79,3694ebdb53595e830948a2a69a3015a46b3e6e4a6c0f9e71997717048e8e70d3,83267407d94a6e9e84036fc80a8f3482de3c52c1b2682b950be2a1f6e27a4ff2,False,E001O-312cb30204a0
